realSum,logSum,room_type_apt,room_type_private,room_type_shared,person_capacity,is_superhost,multi,biz,cleanliness_rating,satisfaction_rating,bedrooms,dist,metro_dist,attr_index,rest_index,city,is_weekday
524.6877416633469,6.262803307857049,1,0,0,2.0,0,0,1,9.0,89.0,1,1.1263269723055738,1.1210705457980177,386.3649664864131,462.80593390060216,Amsterdam,1
599.6766105031285,6.396390527418083,1,0,0,4.0,0,0,0,9.0,94.0,3,3.363590724697365,0.6974224938368218,156.2371148422606,198.87412114128264,Amsterdam,1
516.0171537037471,6.2461400085409196,1,0,0,4.0,0,0,0,9.0,100.0,2,1.0711683461395805,0.3825354028755497,487.8730215579427,702.9288761319568,Amsterdam,1
602.254352869496,6.4006798691475595,1,0,0,3.0,0,0,0,10.0,100.0,2,3.856290112898854,0.7279622388446657,148.72410296480916,184.2598482647537,Amsterdam,1
504.06580273240695,6.222706820526024,1,0,0,4.0,0,0,0,9.0,94.0,2,4.075247886453735,1.8734109911985728,98.63663409362889,122.12554190473386,Amsterdam,1
310.96946546996935,5.7396947255905015,1,0,0,2.0,0,1,0,9.0,94.0,0,4.147086685675081,0.0383546937010648,118.77888465313508,151.3763929154923,Amsterdam,1
202.70428608253465,5.311748198190173,0,1,0,2.0,0,0,0,10.0,94.0,1,5.611750155516678,3.911722315852436,71.34500903762175,89.08448605879362,Amsterdam,1
796.2880509924308,6.679960993490171,1,0,0,4.0,0,0,0,10.0,94.0,2,2.8549916690296686,1.7025833727524873,202.843104509214,271.3813254288273,Amsterdam,1
504.06580273240695,6.222706820526024,0,1,0,2.0,0,0,0,9.0,96.0,1,6.411657372487183,4.143226904079955,67.21539749302899,83.9984255268359,Amsterdam,1
319.6400534295691,5.767195529661701,0,1,0,2.0,0,0,1,10.0,95.0,1,0.5403538681782272,0.3386577422231185,558.6099219244412,816.9103767160349,Amsterdam,1
614.4400440559605,6.420711355581939,0,1,0,4.0,0,0,1,9.0,96.0,1,0.495828246257032,0.3327422132904341,717.4464437652888,848.4048418794097,Amsterdam,1
467.0400487427648,6.146415011471088,0,1,0,3.0,0,0,1,10.0,94.0,1,0.5143556615734999,0.2772111229812157,589.2808024041849,873.3642985244994,Amsterdam,1
716.3780376350386,6.5742080131491285,1,0,0,5.0,1,0,0,10.0,96.0,2,3.69500542587883,0.3975279375938017,116.72399605247642,147.2522745503008,Amsterdam,1
350.10428139573037,5.858231056951056,0,1,0,2.0,0,1,0,10.0,91.0,0,1.0978692589754402,0.9569279642150376,293.0606698577352,426.5718862112776,Amsterdam,1
319.6400534295691,5.767195529661701,0,1,0,2.0,0,0,1,10.0,97.0,1,0.3846115997106273,0.3126380462316873,666.9076246495788,811.4863437935289,Amsterdam,1
467.0400487427648,6.146415011471088,0,1,0,3.0,0,0,1,10.0,96.0,1,0.4715465422801259,0.1432629485982863,767.0988273089583,825.0527697607004,Amsterdam,1
983.2915426616364,6.890905660774482,1,0,0,3.0,1,0,0,10.0,100.0,2,1.4305110577156566,1.3525869353715234,322.01876862843943,423.352724326681,Amsterdam,1
298.78377428350484,5.699720148850821,0,1,0,2.0,1,0,0,9.0,94.0,0,4.224208587262892,1.5193110444768114,108.74589185765036,138.78673112714876,Amsterdam,1
